i_index,r_index,title,isbn_10,isbn_13,publish_date,key,subjects,languages,description.value,genres,image_id,image_url
10731830,716571,Legend of Black Jack,,['9780578354361'],2022,/books/OL37495269M,"['Fiction, fantasy, general', 'Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78058E+12,https://covers.openlibrary.org/b/isbn/9780578354361.jpg
10732161,720322,To Spark a Fae War,['1955960135'],['9781955960137'],2022,/books/OL38535230M,"['Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,1955960135,https://covers.openlibrary.org/b/isbn/1955960135.jpg
10732218,721487,Trouble with Whiskey,,['9781948004237'],2022,/books/OL38815926M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781948004237.jpg
10732254,722716,The Last Night to Kill Nazis,,['9781955904728'],2023,/books/OL39103588M,"['Fiction, horror']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781955904728.jpg
10732425,725094,Old Man's Place,,['9781954841413'],2022,/books/OL39660842M,"['Fiction, historical, general', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781954841413.jpg
10732953,738425,Scoring Chance,,['9781959285960'],2022,/books/OL42798945M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781959285960.jpg
10733131,741940,Tri-party,['9789954050'],"['9798425256324', '9789789954056']",2022,/books/OL43611395M,"['Man-woman relationships', 'Fiction', 'Marriage', 'Adultery', 'Abduction', 'Separation (Psychology)', 'Christianity', 'Nigerian fiction']",[{'key': '/languages/eng'}],,,9789954050,https://covers.openlibrary.org/b/isbn/9789954050.jpg
10733498,744991,Captive Bride,,['9781957647425'],2022,/books/OL44309229M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781957647425.jpg
10734414,752778,Compagne Damnée,,['9781955616911'],2022,/books/OL46108712M,"['Literature and fiction, fantasy', 'Literature and fiction, romance', 'Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781955616911.jpg
10734425,752973,Jesus Incident,,['9781680574920'],2023,/books/OL46156296M,"['Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781680574920.jpg
10743738,796513,Miseducation of a Good Girl,,['9781637183014'],2023,/books/OL56886758M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781637183014.jpg
10772459,895315,"Claire, Wading into the Danube by Night",,['9781732039940'],2020,/books/OL28085504M,"['Fiction, general', 'Fiction, short stories (single author)']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781732039940.jpg
10772463,895323,"Keep It Together, Keiko Carter",,['9781338607529'],2020,/books/OL28087511M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78134E+12,https://covers.openlibrary.org/b/isbn/9781338607529.jpg
10772464,895333,And Then I Turned into a Mermaid,,['9781728214207'],2020,/books/OL28089577M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781728214207.jpg
10772466,895345,Magnificent Makers #2,,['9780593123010'],2020,/books/OL28092881M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593123010.jpg
10772467,895350,One Time,,['9780062570758'],2020,/books/OL28094012M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78006E+12,https://covers.openlibrary.org/b/isbn/9780062570758.jpg
10772469,895355,Return to Twilight,,['9781951084202'],2020,/books/OL28095126M,"[""Children's fiction"", 'Fiction, visionary & metaphysical']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781951084202.jpg
10772477,895375,Honor Student,,['9780999873052'],2020,/books/OL28099078M,"['Fiction, general', 'Education']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780999873052.jpg
10772479,895378,Abby's Redemption,,['9780991353293'],2020,/books/OL28100134M,"['Fiction, suspense', 'Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78099E+12,https://covers.openlibrary.org/b/isbn/9780991353293.jpg
10774060,898389,Ash Family,,['9781501144875'],2020,/books/OL28924280M,"['Fiction, mystery & detective, general', 'Missing persons, fiction']",[{'key': '/languages/eng'}],,,9.7815E+12,https://covers.openlibrary.org/b/isbn/9781501144875.jpg
10774097,898438,Cham-Pain 2,,['9780999639047'],2020,/books/OL28936534M,"['Fiction, urban']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780999639047.jpg
10775418,900284,Neutral Evil ))),,['9781944697822'],2020,/books/OL29461784M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781944697822.jpg
10775463,900343,Starless Sea,,['9781784702861'],2020,/books/OL29477453M,"['Fiction, romance, fantasy', 'Fiction, fantasy, historical']",[{'key': '/languages/eng'}],,,9.78178E+12,https://covers.openlibrary.org/b/isbn/9781784702861.jpg
10775948,901094,Miracles Are Chosen,,['9780985040390'],2020,/books/OL29719577M,"[""Children's fiction"", 'Fiction, religious']",[{'key': '/languages/eng'}],,,9.78099E+12,https://covers.openlibrary.org/b/isbn/9780985040390.jpg
10776137,901404,Faceless,,['9781338606218'],2020,/books/OL29814339M,"[""Children's fiction"", 'Family, fiction', 'Friendship, fiction', 'Identity, fiction', 'Family life, fiction']",[{'key': '/languages/eng'}],,,9.78134E+12,https://covers.openlibrary.org/b/isbn/9781338606218.jpg
10776200,901494,Paris Never Leaves You,,['9781250622785'],2020,/books/OL29840355M,"['Fiction, war & military']",[{'key': '/languages/eng'}],,,9.78125E+12,https://covers.openlibrary.org/b/isbn/9781250622785.jpg
10776245,901560,Before I Called You Mine,,['9781643586007'],2020,/books/OL29864926M,"['Man-woman relationships, fiction', 'Single women, fiction', 'Fiction, christian, general']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781643586007.jpg
10776390,901839,Endings,,['9781623718824'],2020,/books/OL29991549M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78162E+12,https://covers.openlibrary.org/b/isbn/9781623718824.jpg
10776639,902410,Fire Walker,,['9781949671124'],2020,/books/OL30208013M,"['Fiction, fantasy, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781949671124.jpg
10779333,914830,Medusa Quest,,['9781684630752'],2021,/books/OL33793346M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781684630752.jpg
10779503,915198,Northern Spy,,['9781474607131'],2022,/books/OL33919415M,"['Fiction, thrillers, general', 'Northern ireland, fiction']",[{'key': '/languages/eng'}],,,9.78147E+12,https://covers.openlibrary.org/b/isbn/9781474607131.jpg
10779926,915905,Savannah Runner,,['9781642501667'],2022,/books/OL34093201M,"['Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781642501667.jpg
10779978,916008,Delectable Mountain Quilting,,['9781956057997'],2020,/books/OL34124376M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781956057997.jpg
10779985,916023,Leopard Behind the Moon,,['9780062993618'],2021,/books/OL34127194M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78006E+12,https://covers.openlibrary.org/b/isbn/9780062993618.jpg
10779992,916035,Barb the Last Berzerker,,['9781534485716'],2021,/books/OL34129826M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534485716.jpg
10780048,916129,Kremlin's Candidate,,['9781982195045'],2022,/books/OL34154225M,"['Fiction, espionage', 'Fiction, thrillers, general', 'Fiction, political']",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781982195045.jpg
10780089,916208,On Ocean Boulevard,,['9781982189990'],2022,/books/OL34174214M,"['Mothers and daughters, fiction', 'Fiction, family life', 'North carolina, fiction']",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781982189990.jpg
10780101,916230,Wolves Are Waiting,,['9780316045315'],2022,/books/OL34180365M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78032E+12,https://covers.openlibrary.org/b/isbn/9780316045315.jpg
10780121,916262,Fire Drops,,['9781735432137'],2020,/books/OL34186650M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781735432137.jpg
10780249,916548,Unclaimed,,['9781950228157'],2021,/books/OL34272908M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781950228157.jpg
10780958,919109,Operator 5 #22,,['9781618275202'],2020,/books/OL34928224M,"['Fiction, thrillers, espionage', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78162E+12,https://covers.openlibrary.org/b/isbn/9781618275202.jpg
10780969,919229,Sword and the Secrets,,['9781942265306'],2021,/books/OL34951465M,"['Fiction, religious', 'Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781942265306.jpg
10780974,919284,Adirondack Proud,,['9781736766101'],2021,/books/OL34970762M,"['Fiction, historical, general', 'United states, history']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781736766101.jpg
10780976,919292,Brazen Curiosity,,['9781942218371'],2021,/books/OL34974771M,"['Fiction, mystery & detective, general', 'Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781942218371.jpg
10780983,919333,Seminal Society - Edison 's Phonograph,,['9781943267842'],2021,/books/OL34987511M,"['Fiction, thrillers, general', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781943267842.jpg
10781054,919781,Neodymium Exodus,,['9781680572889'],2021,/books/OL35158331M,"['Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78168E+12,https://covers.openlibrary.org/b/isbn/9781680572889.jpg
10781155,921274,Fallen,,['9781913062040'],2021,/books/OL35555560M,"['Fiction, alternative history']",[{'key': '/languages/eng'}],,,9.78191E+12,https://covers.openlibrary.org/b/isbn/9781913062040.jpg
10781936,931938,You Shall See the Beautiful Things,,['9781946724595'],2023,/books/OL38470955M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781946724595.jpg
10782236,937374,Dance with the Demon,,['9781959293026'],2022,/books/OL39736169M,"['Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781959293026.jpg
10782240,937453,Play the Demon,,['9781959293064'],2022,/books/OL39752916M,"['Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781959293064.jpg
10785913,990565,Gaze,,['9781944662752'],2022,/books/OL52550674M,"['Fiction, historical, general', 'Fiction, visionary & metaphysical']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781944662752.jpg
10786608,993851,Rowley Jeffersons Awesome Friendly Spooky Stories,,['9781713761112'],2021,/books/OL53364881M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78171E+12,https://covers.openlibrary.org/b/isbn/9781713761112.jpg
10822327,107653,Hollow Dolls,,['9781492688198'],2020,/books/OL28033116M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78149E+12,https://covers.openlibrary.org/b/isbn/9781492688198.jpg
10822428,107846,Wings over Iraq,,['9780578652993'],2020,/books/OL28080513M,"['Fiction, historical', 'Fiction, war & military']",[{'key': '/languages/eng'}],,,9.78058E+12,https://covers.openlibrary.org/b/isbn/9780578652993.jpg
10822444,107873,Hello from Renn Lake,,['9781984896339'],2020,/books/OL28087159M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984896339.jpg
10822451,107894,Magnificent Makers #1,,['9780593122990'],2020,/books/OL28092888M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593122990.jpg
10825167,112632,Turncoat,,['9781590510537'],2020,/books/OL29398646M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78159E+12,https://covers.openlibrary.org/b/isbn/9781590510537.jpg
10825479,113061,Baltimore Logic,,['9781734702217'],2020,/books/OL29506924M,"['Fiction, historical', 'Fiction, espionage']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781734702217.jpg
10825520,113120,Last Trial,,['9781529039108'],2021,/books/OL29521541M,"['Fiction, legal', 'Fiction, crime', 'Lawyers, fiction', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781529039108.jpg
10826538,114966,Awaken the Three,,['9781950906536'],2020,/books/OL30200093M,"['Fiction, fantasy, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781950906536.jpg
10829282,127158,Ali Cross,,['9781529120141'],2021,/books/OL33861936M,"[""Children's fiction"", 'Mystery and detective stories']",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781529120141.jpg
10829802,128112,We Trade Our Night for Someone Else's Day,,['9781644210482'],2021,/books/OL34105697M,"['Fiction, suspense']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781644210482.jpg
10829822,128153,Anomaly,,['9781635421699'],2021,/books/OL34117490M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781635421699.jpg
10830832,131377,Spicy Pulp Comics TPB,,['9780998238777'],2020,/books/OL34945596M,"['Comics & graphic novels, general', 'Fiction, erotica, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780998238777.jpg
10830841,131474,An Arrow to the Moon,['0316464058'],['9780316464055'],12-Apr-22,/books/OL34970989M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,0316464058,https://covers.openlibrary.org/b/isbn/0316464058.jpg
10831134,135351,With this Ring,,['9781952216565'],21-Oct-21,/books/OL36023946M,"['Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952216565.jpg
10831143,135681,Mistress of London,,['9781942078944'],2022,/books/OL36137197M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781942078944.jpg
10831196,137140,Garvey's Choice,,['9781662660085'],2023,/books/OL36541177M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78166E+12,https://covers.openlibrary.org/b/isbn/9781662660085.jpg
10831205,137268,Caesar Triumphant Second Edition,,['9781941226476'],2021,/books/OL36575484M,"['Fiction, war & military', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781941226476.jpg
10831462,141128,Happy Place,,['9781735354217'],2022,/books/OL37625527M,"['Fiction, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781735354217.jpg
10831637,142471,Clockwork Game,,['9781950669172'],2022,/books/OL38070618M,"['Fiction, mystery & detective, general', 'Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781950669172.jpg
10831883,148026,Six,,['9781736361023'],2021,/books/OL39370558M,"['Fiction, fantasy, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781736361023.jpg
10832015,149678,Ancient Retribution,,['9781635562309'],2022,/books/OL39765129M,"['Fiction, romance, general', 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781635562309.jpg
10832802,167047,The Cape raider,['1485904420'],"['9781485904427', '9781485904755']",2021,/books/OL43855833M,"['Declaration of War', 'Fiction', 'World War, 1939-1945', 'Navies', 'Officers', 'Nazis', 'Historical fiction, South African (English)']",[{'key': '/languages/eng'}],"""Jack Pembroke is thrust from a London desk job into the jaws of World War II. As a young naval officer, he sees his ship sunk under him at Dunkirk, an event that leaves him defeated. After recovering in London, Jack sails for South Africa to join his admiral father at the Cape where a fledgling naval force is preparing to fight the coming onslaught of German raiders and u-boats in the South Atlantic. Jack is appointed commander of a small minesweeping flotilla - an inept bunch of South African sailors who distrust this foreign captain forced upon them - and must quickly mould them into a fighting unit. Meanwhile a Nazi commerce raider, a powerful warship disguised as a neutral merchant ship, has left Germany for the Cape, intending to wreak havoc on Allied shipping. Jack and his flotilla will be pushed to the limit - and beyond. A sweeping historical adventure, The Cape Raider is the tale of a broken hero who has to find himself despite the trauma of war, a domineering father and the death of his mother during the Blitz. He must adapt to a new country, a new navy and new love, and finally he must come face to face with the Nazi raider in a fight to the death in the icy seas off the southernmost tip of Africa."" --",,1485904420,https://covers.openlibrary.org/b/isbn/1485904420.jpg
